# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.01788150693980375 0.01788055405594815 0.01788055402482611 3.112203550426074e-11 0.9998401301141377 0.9998401301146925 -5.547784454051907e-13
0.01798351541949294 0.01798254613452322 0.01798254610322436 3.129886280706096e-11 0.9998383009439693 0.9998383009445304 -5.611067166455541e-13
0.01808552389918213 0.01808453802597678 0.01808453799450109 3.147568664041422e-11 0.9998364613697536 0.999836461370321 -5.674349878859175e-13
0.01818753237887132 0.01818652972924752 0.01818652969759501 3.165251047376749e-11 0.9998346113915095 0.9998346113920834 -5.738742814287434e-13
0.0182895408585605 0.01828852124327414 0.0182885212114448 3.182933430712076e-11 0.9998327510092565 0.9998327510098369 -5.804245972740318e-13
0.01839154933824969 0.01839051256699534 0.01839051253498919 3.200615467102708e-11 0.9998308802230139 0.9998308802236008 -5.868638908168577e-13
0.01849355781793888 0.01849250369934984 0.01849250366716686 3.218297850438034e-11 0.9998289990328012 0.9998289990333946 -5.934142066621462e-13
0.01859556629762807 0.01859449463927634 0.01859449460691654 3.235979539883971e-11 0.9998271074386379 0.9998271074392379 -5.999645225074346e-13
0.01869757477731726 0.01869648538571355 0.01869648535317693 3.253661576274602e-11 0.9998252054405438 0.9998252054411503 -6.06514838352723e-13
0.01879958325700645 0.01879847593760018 0.01879847590488674 3.271343612665234e-11 0.9998232930385385 0.9998232930391517 -6.132871988029365e-13
0.01890159173669563 0.01890046629387494 0.01890046626098469 3.28902530211117e-11 0.9998213702326419 0.9998213702332619 -6.199485369506874e-13
0.01900360021638482 0.01900245645347656 0.01900245642040949 3.306706991557107e-11 0.9998194370228743 0.999819437023501 -6.266098750984384e-13
0.01910560869607401 0.01910444641534375 0.01910444638209986 3.324388334058348e-11 0.9998174934092556 0.999817493409889 -6.333822355486518e-13
0.0192076171757632 0.01920643617841522 0.01920643614499453 3.342069676559589e-11 0.9998155393918061 0.9998155393924463 -6.401545959988653e-13
0.01930962565545238 0.01930842574162971 0.0193084257080322 3.35975101906083e-11 0.999813574970546 0.9998135749711931 -6.470379787515412e-13
0.01941163413514157 0.01941041510392594 0.01941041507015161 3.377432361562072e-11 0.9998116001454959 0.9998116001461498 -6.539213615042172e-13
0.01951364261483076 0.01951240426424262 0.01951240423029149 3.395113357118618e-11 0.9998096149166762 0.999809614917337 -6.608047442568932e-13
0.01961565109451995 0.0196143932215185 0.01961439318739056 3.412794352675164e-11 0.9998076192841077 0.9998076192847755 -6.677991493120317e-13
0.01971765957420914 0.0197163819746923 0.01971638194038755 3.43047534823171e-11 0.999805613247811 0.9998056132484858 -6.747935543671701e-13
0.01981966805389832 0.01981837052270275 0.01981837048822119 3.448156343788256e-11 0.9998035968078072 0.999803596808489 -6.817879594223086e-13
0.01992167653358751 0.01992035886448859 0.01992035882983022 3.465837339344802e-11 0.9998015699641172 0.999801569964806 -6.887823644774471e-13
0.02002368501327669 0.02002234699898855 0.02002234696415338 3.483517987956652e-11 0.999799532716762 0.9997995327174578 -6.957767695325856e-13
0.02012569349296588 0.02012433492514138 0.0201243348901294 3.501198289623808e-11 0.9997974850657629 0.9997974850664658 -7.028821968901866e-13
0.02022770197265507 0.02022632264188582 0.02022632260669703 3.518878591290964e-11 0.9997954270111412 0.9997954270118512 -7.099876242477876e-13
0.02032971045234426 0.0203283101481606 0.02032831011279501 3.536558892958119e-11 0.9997933585529182 0.9997933585536354 -7.172040739078511e-13
0.02043171893203344 0.02043029744290448 0.02043029740736209 3.55423884768058e-11 0.9997912796911155 0.9997912796918399 -7.244205235679146e-13
0.02053372741172263 0.02053228452505619 0.02053228448933701 3.57191880240304e-11 0.9997891904257548 0.9997891904264863 -7.315259509255156e-13
0.02063573589141182 0.0206342713935545 0.02063427135765852 3.589598410180805e-11 0.9997870907568577 0.9997870907575965 -7.388534228880417e-13
0.02073774437110101 0.02073625804733816 0.02073625801126537 3.607278711847961e-11 0.9997849806844461 0.9997849806851923 -7.461808948505677e-13
